centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_desc_abreviada,centro_tipo_descripcion,centro_titularidad,centro_titular,nif_titular,nif_centro,dat_codigo,dat_nombre,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,distrito_codigo,distrito_nombre,contacto_telefono1,contacto_telefono2,contacto_telefono3,contacto_telefono4,contacto_fax,contacto_web,contacto_email1,contacto_email2,direccion_coor_x,direccion_coor_y,situación,fecha_constitución,lon,lat
28079357,JANE GOODALL,42,IES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****2557*,5,Madrid-Capital,CALLE,de Deyanira,S/N,28022.0,79,Madrid,20.0,San Blas-Canillejas,917011351,,,,,http://www.educa.madrid.org/ies.janegoodall.madrid,ies.janegoodall.madrid@educa.madrid.org,,450111.0,4476920.0,ALTA,2019-06-18,-3.588259993045716,40.44143327541576
28079369,LITTLE ARTISTS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"LITTLE ARTISTS, S.L",****9337*,,5,Madrid-Capital,CALLE,de La Escuela de Vallecas,12,28051.0,79,Madrid,18.0,Villa de Vallecas,678918988,,,,,www.littleartists.es,info@littleartists.es,,450029.0,4467899.0,ALTA,2019-02-20,-3.5885187077112937,40.36016086592411
28079370,ANA FRANK,42,IES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****2561*,5,Madrid-Capital,CALLE,del Arroyo de Pozuelo,,28023.0,79,Madrid,9.0,Moncloa-Aravaca,638218736,669685234,,,,https://site.educa.madrid.org/ies.anafrank.madrid/,ies.anafrank.madrid@educa.madrid.org,,433852.0,4478055.0,ALTA,2019-07-11,-3.780079405881365,40.45052320366885
28079424,NURIA ESPERT,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****2556*,5,Madrid-Capital,CALLE,de María Reiche,34,28055.0,79,Madrid,16.0,Hortaleza,686545008,686545008,,,,http://www.educa.madrid.org/cp.nuriaespert.madrid,cp.nuriaespert.madrid@educa.madrid.org,,448220.0,4482021.0,ALTA,2019-02-27,-3.610972542244875,40.48727035677729
28079436,MARIA DE VILLOTA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****2562*,5,Madrid-Capital,CALLE,de Cañada del Santísimo,23,28051.0,79,Madrid,18.0,Villa de Vallecas,913053429,,,,,http://www.educa.madrid.org/cp.mariadevillota.madrid,cp.mariadevillota.madrid@educa.madrid.org,,449389.0,4468689.0,ALTA,2019-02-27,-3.596118425596386,40.367239177212056
28079485,COLEGIO REGGIO,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"CENTRO DE INVESTIGACION E INNOVACION PEDAGOGICA REGGIO, S.L.",****9902*,,5,Madrid-Capital,CALLE,de San Enrique de Osso,48,28055.0,79,Madrid,16.0,Hortaleza,910429953,682293815,,,,www.reggio.es,colegio@reggio.es,,445973.0,4483834.0,ALTA,2019-03-22,-3.6376388497486216,40.503459519728025
28079527,COLEGIO INGENIO,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,ALBERTO SOLANA ORTEGA,***2144**,,5,Madrid-Capital,CALLE,de Zenit,15,28023.0,79,Madrid,9.0,Moncloa-Aravaca,915277106,676386396,,,,colegioingenio.com,administracion@colegioingenio.com,formularios@colegioingenio.com,432997.0,4479447.0,ALTA,2019-04-17,-3.790308386620943,40.46299418301341
28079540,BARCOS DE PAPEL,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELA INFANTIL EL CAÑAVERAL, S.L.",****3528*,,5,Madrid-Capital,CALLE,de José Escobar y Saliente,41,28052.0,79,Madrid,19.0,Vicálvaro,,,,,,,,,452145.0,4472742.0,ALTA,2019-05-14,-3.5639630371111686,40.403914455672236
28079552,"DIGITECH, CENTRO DE TECNOLOGIA Y DIGITALIZACION",58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"GM QUALITY TECHONOLOGY, S.L.",****9084*,,5,Madrid-Capital,CALLE,de Luis de Salazar,9,28002.0,79,Madrid,5.0,Chamartín,699543275,914542739,,,,www.digitechfp.com,psanchez@digitechfp.com,info@digitechfp.com,443566.0,4477665.0,ALTA,2019-05-14,-3.665496090787631,40.447726158594776
28079564,NEMOMARLIN BARAJAS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELAS INFANTILES NATXA MANCHERO, S.L.",****2959*,,5,Madrid-Capital,CALLE,de la Playa de Aro (locales 1 y 2),5,28042.0,79,Madrid,21.0,Barajas,630362644,677123275,911520470,,,http://www.escuelanemomarlin.com/escuelas/barajas,barajas@escuelanemomarlin.com,,449983.0,4480367.0,ALTA,2019-05-23,-3.590040807925607,40.47247826730492
28079606,INAV FP,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"SIENA EDUCACION, S.A.",****4998*,,5,Madrid-Capital,AVDA,MORATALAZ,178,28030.0,79,Madrid,14.0,Moratalaz,697592528,918280149,,,,http://www.inav.es/fp,admision.fp@inav.es,,445375.0,4473289.0,ALTA,2019-06-25,-3.643788805910829,40.40842551822003
28079621,ANTONIO MERCERO,3,EEI,ESCUELA INFANTIL,PÚBLICO,AYUNTAMIENTO,****7900*,,5,Madrid-Capital,AVDA,de Valladolid,49B,28008.0,79,Madrid,9.0,Moncloa-Aravaca,,,,,,http://www.educa.madrid.org/eei.antoniomercero.madrid,eei.antoniomercero.madrid@educa.madrid.org,,437937.0,4475696.0,ALTA,2019-07-04,-3.7316786596315836,40.42958747545384
28079667,TIERRA LALA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESPACIOS TIERRA LALA, S.L.",****7440*,,5,Madrid-Capital,CALLE,MOSCATELAR,21,28043.0,79,Madrid,16.0,Hortaleza,625712267,,,,,,info@tierralala.com,,444921.0,4478499.0,ALTA,2019-07-18,-3.649590626650397,40.45533014256883
28079679,INNOVACION EN FORMACION PROFESIONAL II,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"CENTRO DE ALTOS ESTUDIOS INTERNACIONALES, S.L.",****4692*,,5,Madrid-Capital,CALLE,de Alcalá,472,28027.0,79,Madrid,20.0,San Blas-Canillejas,910490928,,,,,,gemmapilar.lorenzo@ifp.es,secretaria.alcala@ifp.es,446351.0,4476694.0,ALTA,2019-07-25,-3.6325740119087824,40.43916324277319
28079680,ELLALUNA AMERICAN SCHOOL (EEUU),94,CEXTRAN ESP,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,ELLALUNA SOCIEDAD COOPERATIVA MADRILEÑA,****1552*,,5,Madrid-Capital,CALLE,de Pandora,23,28037.0,79,Madrid,20.0,San Blas-Canillejas,627485207,,,,,,ellaluna.americanschool@gmail.com,,447783.0,4476766.0,ALTA,2019-07-26,-3.615696190709886,40.439903015471074
28079709,NEMOMARLIN ARROYO DEL FRESNO,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELAS NORMAD, S.L.",****3621*,,5,Madrid-Capital,CALLE,del Arroyo del Monte,53,28035.0,79,Madrid,8.0,Fuencarral-El Pardo,916130180,,,,,,arroyofresno@escuelanemomarlin.com,,438285.0,4482267.0,ALTA,2019-07-26,-3.728215195582197,40.48880728189499
28079710,LA ESTRELLA INFANTIL III,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"EL PINAR INFANTIL, S.L.",****4713*,,5,Madrid-Capital,CALLE,de Rafael Salazar Alonso,17,28007.0,79,Madrid,3.0,Retiro,636492506,,,,,www.estrellainfantil.com,info@estrellainfantil.com,,443352.0,4474086.0,ALTA,2019-09-11,-3.6677005434690737,40.41547012606962
28079761,LYCEUM MADRID,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"ESPECIALISTAS EN FORMACION DE CALIDAD LYCEUM, S.L.",****3387*,,5,Madrid-Capital,CALLE,de Salcedo,10,28034.0,79,Madrid,8.0,Fuencarral-El Pardo,983367116,644369820,,,,http://www.lyceumformacion.com,contacto@lyceumformacion.com,,441351.0,4482335.0,ALTA,2019-09-13,-3.6920463418892755,40.48964213125654
28079771,MARÍA DOLORES PRADERA,187,E MUN. MUS-DANZA,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,AYUNTAMIENTO,****7900*,,5,Madrid-Capital,CALLE,de la Farmacia,13,28004.0,79,Madrid,,,,,,,,,,,440706.0,4475039.0,ALTA,2019-09-11,-3.698975201705769,40.4238708972719
28079795,GLOBAL COLLEGE,45,CPR ES,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"PROYECTO THE GLOBAL COLLEGE, S.L. UNIPERSONAL",****6464*,,5,Madrid-Capital,CALLE,de Castellón de la Plana,8,28006.0,79,Madrid,5.0,Chamartín,,,,,,,,,441991.0,4476813.0,ALTA,2019-09-19,-3.6839901827329937,40.43994253426902
28079813,CENAFE BALONCESTO,220,CAU ENS. DEP. GM/SUP,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,CENAFE ESCUELAS S.L. UNIPERSONAL,****1482*,,5,Madrid-Capital,CALLE,del Guadalquivir,9,28002.0,79,Madrid,5.0,Chamartín,,,,,,,,,441719.0,4477558.0,ALTA,2019-10-17,-3.6872654957591355,40.44663481858112
28079850,LIGHTHOUSE AMERICAN SCHOOL (EEUU),94,CEXTRAN ESP,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"LIGHTHOUSE AMERICAN SCHOOL, S.L.",****8331*,,5,Madrid-Capital,CMNO,de la Zarzuela,42,28023.0,79,Madrid,9.0,Moncloa-Aravaca,915456851,605446451,,,,www.lighthouseamericanschool.com,admissions@lighthouseamericanschool.com,secretary@lighthouseamericanschool.com,432881.0,4480216.0,ALTA,2019-11-21,-3.7917578420980984,40.4699121360094
28079862,ESCUELA DE MUSICA COLEGIO FUENTELARREYNA,137,CAU EL MUS,CENTRO AUTORIZADO ELEMENTAL DE MÚSICA,PRIVADO,"FUENTE LA REINA, 82, SOCIEDAD COOPERATIVA MADRILEÑA",****0534*,,5,Madrid-Capital,CALLE,de Ramón Gómez de la Serna,24,28035.0,79,Madrid,8.0,Fuencarral-El Pardo,913732328,913732328,,,,,crector@colegiofuentelarreyna.org,direccion.musica@colegiofuentelarreyna.org,438189.0,4481744.0,ALTA,2019-11-26,-3.7292968750275373,40.48408879219107
28079886,RICHMOND PARK SCHOOL (BRITANICO),94,CEXTRAN ESP,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"RICHMOND PARK SCHOOL, S.L. UNIPERSONAL",****0511*,,5,Madrid-Capital,CALLE,de Nuria,95,28034.0,79,Madrid,8.0,Fuencarral-El Pardo,919191240,677257868,,,,http://www.richmondpark.school,info@richmondpark.school,contabilidad@richmondpark.school,439482.0,4483117.0,ALTA,2019-12-10,-3.7141732483702863,40.49655249180683
28079898,NUEVA VIDA 2,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"LUCIANO CORCHERO, S.L.",****7396*,,5,Madrid-Capital,CALLE,de los Urquiza,38,28017.0,79,Madrid,15.0,Ciudad Lineal,617554927,695475697,617554927,,,,escuelainfantil.nuevavida@gmail.com,,445302.0,4475891.0,ALTA,2020-01-20,-3.6448728921461386,40.431861037689906
28079904,UP! KIDS SCHOOL,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"UNIDAD PSICOEDUCATIVA,SL",****2953*,,5,Madrid-Capital,RONDA,de Sobradiel,68,28043.0,79,Madrid,16.0,Hortaleza,630081809,913487131,,,,https://www.upkidsschool.com,direction@upkidsschool.es,info@upkidsschool.es,445484.0,4478454.0,ALTA,2019-12-20,-3.642947252647111,40.45496188003378
28079931,TOPOCHITOS III,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"TOPOCHITOS, S.L.",****4160*,,5,Madrid-Capital,CALLE,del Concejal Victorino Granizo,81,28052.0,79,Madrid,19.0,Vicálvaro,652319567,,,,,,Info@topochitos.com,,452239.0,4472490.0,ALTA,2020-01-29,-3.562836405301643,40.40164965114632
28079965,ALBA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"GUARINFANCIA, S.L. UNIPERSONAL",****3715*,,5,Madrid-Capital,CALLE,de Cebreros,156,28011.0,79,Madrid,10.0,Latina,914793999,652919652,,,,www.escuelainfantilalba.com,guarinfancia@gmail.com,INFO@ESCUELAINFANTILALBA.COM,436020.0,4472710.0,ALTA,2020-02-10,-3.753976567223774,40.402543245967536
28079990,"CENTRO DE ESTUDIOS DE FORMACIÓN PROFESIONAL. UCJC, ALMAGRO",58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"CENTRO DE ESTUDIOS UNIVERSITARIOS SEK, S.A.",****3694*,,5,Madrid-Capital,CALLE,de Almagro,25,28010.0,79,Madrid,7.0,Chamberí,918153131,,,,,https://www.ucjc.edu/formacion-profesional/,mretana@ucjc.edu,sfraile@ucjc.edu,441275.0,4475882.0,ALTA,2020-02-19,-3.692345998556546,40.43150539812131
28080037,BLANCA FERNANDEZ OCHOA,42,IES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****2627*,5,Madrid-Capital,CALLE,de Monasterio de El Paular,3,28049.0,79,Madrid,8.0,Fuencarral-El Pardo,919137048,680715136,,,,http://www.educa.madrid.org/ies.blancafdezochoa.madrid,ies.blancafdezochoa.madrid@educa.madrid.org,,439681.0,4483528.0,ALTA,2020-09-02,-3.7118641548196853,40.5002694022266
28080062,ESCUELA INFANTIL DELEGACION DE ECONOMIA Y HACIENDA,3,EEI,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,MINISTERIO DE HACIENDA,****6051*,,5,Madrid-Capital,CALLE,de la Poeta Ángela Figuera,s/n,28003.0,79,Madrid,7.0,Chamberí,915450565,915456567,654482513,,,,DEHMadridGuarderia@igae.hacienda.gob.es,rpadillar@igae.hacienda.gob.es,439469.0,4477394.0,ALTA,2020-03-04,-3.7137805649857802,40.444996661538205
28080074,ALARIA NUEVOS MINISTERIOS NURSERY SCHOOL,4,CPR INF,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"ARCADIA CENTROS DE EDUCACION INFANTIL, S.L.",****1669*,,5,Madrid-Capital,CALLE,de Pablo Aranda,16,28006.0,79,Madrid,5.0,Chamartín,915612837,666450914,,,,http://www.alariaescuelasinfantiles.es,elvira@alariaescuelasinfantiles.es,info@alariaescuelasinfantiles.es,441951.0,4477016.0,ALTA,2020-03-12,-3.6844803430892514,40.44176846235363
28080086,ESCUELA SUPERIOR MUSICAL ARTS,139,CAU SU MUS,CENTRO AUTORIZADO SUPERIOR DE MÚSICA,PRIVADO,"MUSIC & ACT ACADEMY, S.L.",****7513*,,5,Madrid-Capital,CALLE,de López de Hoyos,168,28002.0,79,Madrid,5.0,Chamartín,,,,,,,,,443184.0,4477549.0,ALTA,2020-05-19,-3.6699901449252144,40.44665515417893
28080098,CENTRO SUPERIOR DE DISEÑO Y ARTE DIGITAL,105,CAU SUP DISEÑO,CENTRO AUTORIZADO SUPERIOR DE DISEÑO,PRIVADO,"CESO, S.A.",****2772*,,5,Madrid-Capital,CALLE,de Mar Adriático,11,28033.0,79,Madrid,16.0,Hortaleza,,,,,,,,,445686.0,4480355.0,ALTA,2020-05-19,-3.640727763472158,40.47210029206432
28080116,BERNARDO DE GALVEZ,3,EEI,ESCUELA INFANTIL,PÚBLICO,MINISTERIO DE DEFENSA,****0147*,****0273*,5,Madrid-Capital,CTRA,M-607 Colmenar Viejo,"K17,5",28790.0,79,Madrid,8.0,Fuencarral-El Pardo,,,,,,,,,439906.0,4489702.0,ALTA,2020-06-22,-3.7097955249900814,40.555902884632154
28080131,ULU,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELA INFANTIL ULU, S.L.",****0828*,,5,Madrid-Capital,CALLE,Andrés Torrejón,18,28014.0,79,Madrid,3.0,Retiro,689399565,,,,,,escuelainfantilulu@gmail.com,,442128.0,4473250.0,ALTA,2020-06-29,-3.682050627376308,40.40785479100744
28080165,CE COMPLEJO EDUCATIVO CIUDAD ESCOLAR-SAN FERNANDO,300,EST ADMI,ESTABLECIMIENTO ADMINISTRATIVO,PÚBLICO,COMUNIDAD DE MADRID,****0001*,,5,Madrid-Capital,CTRA,M-607 Colmenar Viejo,"12,8",28049.0,79,Madrid,8.0,Fuencarral-El Pardo,,,,,,http://www.educa.madrid.org/ce.cescolar-sfernando.madrid,ce.cescolar-sfernando.madrid@educa.madrid.org,,441939.0,4486204.0,ALTA,2020-07-21,-3.6854632934895206,40.52453683206612
28080219,GUZMAN EL BUENO II,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"COLEGIO GUZMAN EL BUENO, S.L.",****0126*,,5,Madrid-Capital,CALLE,del Pez Volador (Real Canoe Natación Club),30,28007.0,79,Madrid,3.0,Retiro,914150495,,,,,www.guzmanelbueno.es,secretaria@guzmanelbueno.es,,443593.0,4473866.0,ALTA,2020-09-08,-3.664840591334315,40.41350461440788
28080256,ACADEF FP ARTURO SORIA,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"ACADEF FÚTBOL, S.L.",****7425*,,5,Madrid-Capital,CALLE,del Duque de Tamames,9,28043.0,79,Madrid,15.0,Ciudad Lineal,,,,,,,,,444532.0,4477960.0,ALTA,2020-09-17,-3.6541310443686297,40.45044868591566
28080268,LOS MIÑONS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"TAMONOL, S.L.",****1664*,,5,Madrid-Capital,CALLE,del Concejal Victorino Granizo,73y75,28052.0,79,Madrid,19.0,Vicálvaro,679601986,,,,,www.escuelainfantilosminions.com,info@escuelainfantilosminions.com,,452311.0,4472440.0,ALTA,2020-09-16,-3.5619842189224062,40.401203340846415
28080271,CENTRO AUTORIZADO DE LA REAL FEDERACION ESPAÑOLA DE PIRAGÜISMO,221,CAU ENS.DEP.G.M,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO,PRIVADO,REAL FEDERACION ESPAÑOLA DE PIRAGÜISMO,****8033*,,5,Madrid-Capital,CALLE,Martín Fierro,5,28040.0,79,Madrid,9.0,Moncloa-Aravaca,,,,,,,,,437878.0,4476522.0,ALTA,2020-09-28,-3.732454909939304,40.43702400051119
28080281,CENTRO DE FORMACION PROFESIONAL CCC,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"CENTRO PARA LA CULTURA Y EL CONOCIMIENTO, S.A.",****5203*,,5,Madrid-Capital,CALLE,de Albasanz,9,28037.0,79,Madrid,20.0,San Blas-Canillejas,672772948,,,,,,direccion@formacionprofesionalccc.com,,446527.0,4476414.0,ALTA,2020-09-28,-3.6304753562750998,40.43665217862896
28080293,GREENLEAVES MONTESSORI (EE.UU.),94,CEXTRAN ESP,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"LARAGO PAS, S.L.",****5381*,,5,Madrid-Capital,AVDA,de la Victoria,23,28023.0,79,Madrid,9.0,Moncloa-Aravaca,,,,,,,,,431111.0,4479875.0,ALTA,2020-09-28,-3.812598352239921,40.46669545036047
28080335,CESUR OPEN AMOROS,220,CAU ENS. DEP. GM/SUP,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"CENTRO SUPERIOR DE FORMACION EUROPA SUR, S.A.",****9484*,,5,Madrid-Capital,CALLE,de Joaquín Turina,37,28044.0,79,Madrid,11.0,Carabanchel,,,,,,,,,435921.0,4469288.0,ALTA,2020-12-09,-3.7547989262355355,40.37170883781473
28080347,CENTRO INFANTIL KAIRE,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,VIRGINIA ROYO ESQUÍDEZ,***4945**,,5,Madrid-Capital,CALLE,de Doña Juana I de Castilla,50,28027.0,79,Madrid,20.0,San Blas-Canillejas,,,,,,,,,446471.0,4477595.0,ALTA,2020-12-21,-3.6312350998866716,40.447287691249024
28080384,DINAMICA CRC,221,CAU ENS.DEP.G.M,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO,PRIVADO,"ENSEÑANZA DINAMICA, S.L. UNIPERSONAL",****7895*,,5,Madrid-Capital,CALLE,de Arturo Soria,206,28033.0,79,Madrid,15.0,Ciudad Lineal,,,,,,,,,443957.0,4479078.0,ALTA,2021-01-19,-3.6610102554438217,40.46048161048335
28080402,LA BRUJA AVERÍA-LOLO RICO,3,EEI,ESCUELA INFANTIL,PÚBLICO,AYUNTAMIENTO DE MADRID,****7900*,,5,Madrid-Capital,CALLE,de Rodas,20,28005.0,79,Madrid,1.0,Centro,,,,,,http://www.educa.madrid.org/eei.labrujaaveria.madrid,eei.labrujaaveria.madrid@educa.madrid.org,,440060.0,4473294.0,ALTA,2021-02-16,-3.706425465483148,40.40810483399989
28080414,MARGARITA SALAS,3,EEI,ESCUELA INFANTIL,PÚBLICO,AYUNTAMIENTO DE  MADRID,****7900*,,5,Madrid-Capital,CALLE,de Cavanilles,56,28007.0,79,Madrid,3.0,Retiro,,,,,,http://www.educa.madrid.org/eei.margaritasalas.madrid,eei.margaritasalas.madrid@educa.madrid.org,eicavanilles@madrid.es,442803.0,4472922.0,ALTA,2021-02-16,-3.6740664594909984,40.404946639395526
28080426,INSTITUTO NEBRIJA DE FORMACION PROFESIONAL,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"INSTITUTOS NEBRIJA, S.A.",****6799*,,5,Madrid-Capital,CALLE,Joaquín María López,60-62,28015.0,79,Madrid,7.0,Chamberí,900321322,,,,,http://www.nebrija.com/ciclos-formativos/,ciclosformativos@nebrija.es,secretariafp@nebrija.es,439274.0,4476605.0,ALTA,2021-02-15,-3.716004414314326,40.43787480708584
28080438,CENTRO DE FORMACION PROFESIONAL CCC II,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"CENTRO PARA LA CULTURA Y EL CONOCIMIENTO, S.A.",****5203*,,5,Madrid-Capital,CALLE,de Albasanz,12,28037.0,79,Madrid,20.0,San Blas-Canillejas,910013363,910013348,,,,,secretaria@formacionprofesionalccc.com,,446314.0,4476297.0,ALTA,2021-02-15,-3.632976710962728,40.43558445297141
28080441,HAZERTA,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"HAZERTA SOLUCIONES GLOBALES PARA EL EMPLEO, S.L.",****5537*,,5,Madrid-Capital,CALLE,del Doctor Gómez Ulla,24,28028.0,79,Madrid,4.0,Salamanca,918388528,,,,,https://itechfp.es/,laurag@itechfp.es,laura.garcia@hazerta.es,443432.0,4475823.0,ALTA,2021-02-26,-3.666912181994005,40.43112338494722
28080505,ESCUELA SUPERIOR DE MUSICA FORUM MUSIKAE,139,CAU SU MUS,CENTRO AUTORIZADO SUPERIOR DE MÚSICA,PRIVADO,"FORUM MUSIKAE GESTIÓN, S.L.",****0819*,,5,Madrid-Capital,CALLE,de Piquer,3,28033.0,79,Madrid,15.0,Ciudad Lineal,,,,,,,,,443654.0,4479661.0,ALTA,2021-04-14,-3.664635585023775,40.46571305879978
28080529,MOM CULINARY INSTITUTE,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"AGRICOOKING, S.L.",****0132*,,5,Madrid-Capital,CALLE,de Serrano,95,28006.0,79,Madrid,5.0,Chamartín,915616660,682537603,,,,https://www.momculinary.com/,adrian.vilela@momculinary.com,info@momculinary.com,441775.0,4476617.0,ALTA,2021-04-08,-3.6865189270159187,40.438161777966194
28080530,INSTITUTO DE ARTES ESCENICAS,414,CAU EL MUS-DANZA,CENTRO AUTORIZADO ELEMENTAL DE MÚSICA Y DANZA,PRIVADO,"FUNDACION IRUARITZ LEZAMA y COLEGIO ABANTOS, S.L.",****6294*,,5,Madrid-Capital,CALLE,de Monasterio de Oseira,s/n,28049.0,79,Madrid,8.0,Fuencarral-El Pardo,917508692,,,,,,institutoartesescenicas@csmb.es,,441066.0,4484822.0,ALTA,2021-04-27,-3.695640445374402,40.51202572639346
28080578,GREENLEAVES MONTESSORI II,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"LARAGO PAS, S.L.",****5381*,,5,Madrid-Capital,CALLE,Domingo Álvarez,11,28023.0,79,Madrid,9.0,Moncloa-Aravaca,,,,,,,,,429156.0,4480359.0,ALTA,2021-04-23,-3.8357108196418843,40.470890964548964
28080611,CREATIVA Y MIMARTE,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELA INFANTIL CREATIVA LAS TABLAS, S.L.",****2115*,,5,Madrid-Capital,CALLE,María Teresa León,2,28051.0,79,Madrid,18.0,Villa de Vallecas,617791415,692951225,,,,,administracion@escuelacreativa.com,,449200.0,4468073.0,ALTA,2021-05-07,-3.5982953677355867,40.361678296911116
28080633,ESCUELA DEPORTIVA LICEO SOROLLA B,220,CAU ENS. DEP. GM/SUP,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"COLEGIO SOROLLA B, S.L.",****5816*,,5,Madrid-Capital,CALLE,de Nueva Zelanda,21,28035.0,79,Madrid,9.0,Moncloa-Aravaca,,,,,,,,,438610.0,4479776.0,ALTA,2021-06-01,-3.7241394569800246,40.46639161592469
28080669,LINKIA FP MADRID,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"CENTRO DE ESTUDIOS LINKIA FP MADRID, S.L.",****5579*,,5,Madrid-Capital,CALLE,de Albarracín (edificio A),34,28037.0,79,Madrid,20.0,San Blas-Canillejas,911818181,,,,,,secretaria.madrid@linkiafp.es,pablo.alvarez@linkiafp.es,446330.0,4476182.0,ALTA,2021-05-24,-3.632778364172495,40.43454949976064
28080670,AUPA CAÑAVERAL,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"COLEGIO INDEX, S.L.",****6670*,,5,Madrid-Capital,CALLE,de la Humildad  (local 3),27-31,28052.0,79,Madrid,19.0,Vicálvaro,666915057,678181301,,,,https://www.escuelainfantilaupa.com/,escuelainfantilaupa@gmail.com,marcosalvarezsanz@yahoo.es,452541.0,4473006.0,ALTA,2021-05-24,-3.5593161421695387,40.4063154299324
28080682,NEMOMARLIN CAÑAVERAL,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"MOFEBO, S.L.",****6119*,,5,Madrid-Capital,CALLE,del Alto del Esparragal (local 2),204,28052.0,79,Madrid,19.0,Vicálvaro,912621308,630041261,620371150,,,,canaveral@escuelanemomarlin.com,,451986.0,4472662.0,ALTA,2021-05-24,-3.5658307038342225,40.4031846029975
